source_protocol,source_file,source_line,legacy_entry_type,legacy_wire_name,legacy_command_id,legacy_command_name,legacy_class,legacy_method,legacy_event,legacy_config_name,legacy_status,legacy_payload_summary,target_domain,target_feature,target_capability,target_rpc_kind,target_axtp_method,target_axtp_event,target_protocol_doc,target_match_basis,confidence,rationale,open_questions
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,181,command,CommonSetDefaultConfigJson,0xC013A / 0x013A -> 0x01BA,CommonSetDefaultConfigJson,,CommonSetDefaultConfigJson,,,已发送/case空,"input=无 payload, dst 可变; 语义为恢复默认配置; output=case 空，未读取 payload；无 callback。",vendor,genericConfig,vendor.genericConfig,adapter_only,,,,adapter-only / needs split before registry,medium,老协议为泛 Config JSON；Naming/YAML mapping specs 要求按具体 payload 再拆 domain.feature。,补充 JSON schema 或 Config Name 后再拆成正式能力。
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,182,command,CommonGetDefaultConfigJson,0xC013B / 0x013B -> 0x01BB,CommonGetDefaultConfigJson,,CommonGetDefaultConfigJson,,,已发送/已解析,"input=无 payload, dst 可变; output=raw payload，长度=head.len() -> onGetDefaultConfigJson(data,len,src)。",vendor,genericConfig,vendor.genericConfig,adapter_only,,,,adapter-only / needs split before registry,medium,老协议为泛 Config JSON；Naming/YAML mapping specs 要求按具体 payload 再拆 domain.feature。,补充 JSON schema 或 Config Name 后再拆成正式能力。
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,183,command,CommonSetRTSPStreamURL,0xC013C / 0x013C -> 0x01BC,CommonSetRTSPStreamURL,,CommonSetRTSPStreamURL,,,已发送/case空,input=语义为 URL bytes; 源码实际传 &url 指针地址(疑似 bug); output=case 空，未读取 payload；无 callback。,video,rtsp,video.rtsp,method,video.setRtspConfig,,docs/protocol/video/video.rtsp.md,matched docs/protocol (docs/protocol/video/video.rtsp.md),high,RTSP 服务配置归 video.rtsp，不归 network。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,184,command,CommonGetRTSPStreamURL,0xC013D / 0x013D -> 0x01BD,CommonGetRTSPStreamURL,,CommonGetRTSPStreamURL,,,已发送/已解析,"input=无 payload; output=raw payload，长度=head.len() -> onGetRtspStreamUrl(data,len)。",video,rtsp,video.rtsp,method,video.getRtspConfig,,docs/protocol/video/video.rtsp.md,matched docs/protocol (docs/protocol/video/video.rtsp.md),high,RTSP 服务配置归 video.rtsp，不归 network。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,185,command,CommonGetLogData,0xC013E / 0x013E -> 0x01BE,CommonGetLogData,,CommonGetLogData,,,仅响应/case空,input=源码未找到发送封装; 通常无 payload; output=case 空，未读取 payload；无 callback。,log,export,log.export,method,log.getExportState,,docs/protocol/log/log.export.md,matched docs/protocol (docs/protocol/log/log.export.md),high,日志打包、上传、导出结果归 log.export。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,186,command,CommonGetStreamMediaStatus,0xC013F / 0x013F -> 0x01BF,CommonGetStreamMediaStatus,,CommonGetStreamMediaStatus,,,仅响应/case空,input=源码未找到发送封装; 通常无 payload; output=case 空，未读取 payload；无 callback。,video,stream,video.stream,stream_owner_method,video.getStreamState,,docs/protocol/video/video.stream.md,matched docs/protocol (docs/protocol/video/video.stream.md),high,视频流、直播推流、播放流状态归 video.stream。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,187,command,CommonTestSDCardState,0xC0140 / 0x0140 -> 0x01C0,CommonTestSDCardState,,CommonTestSDCardState,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> convertResult(-1 Failed,0 Success,其他 Unknown) -> onSDCardTestState。",diagnostic,storageTest,diagnostic.storageTest,method,diagnostic.runStorageTest,,docs/protocol/diagnostic/diagnostic.storageTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.storageTest.md); method/event is taxonomy/spec candidate,high,存储、U 盘、坏块产测归 diagnostic.storageTest。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,188,command,CommonTestWIFIState,0xC0141 / 0x0141 -> 0x01C1,CommonTestWIFIState,,CommonTestWIFIState,,,已发送/已解析,"input=uint32 BE TestTaskCommand; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> convertResult(-1/0/其他) -> onWifiTestState。",diagnostic,networkTest,diagnostic.networkTest,method,diagnostic.runNetworkTest,,docs/protocol/diagnostic/diagnostic.networkTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.networkTest.md); method/event is taxonomy/spec candidate,high,Wi-Fi 产测/连通性测试归 diagnostic.networkTest。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,189,command,CommonTestBluetoothState,0xC0142 / 0x0142 -> 0x01C2,CommonTestBluetoothState,,CommonTestBluetoothState,,,已发送/已解析,"input=uint32 BE TestTaskCommand; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> convertResult(-1/0/其他) -> onBluetoothTestState。",diagnostic,networkTest,diagnostic.networkTest,method,diagnostic.runNetworkTest,,docs/protocol/diagnostic/diagnostic.networkTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.networkTest.md); method/event is taxonomy/spec candidate,medium,蓝牙 BQB/产测归 diagnostic.networkTest。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,190,command,CommonTestBadFlashBlock,0xC0143 / 0x0143 -> 0x01C3,CommonTestBadFlashBlock,,CommonTestBadFlashBlock,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> convertResult(-1/0/其他) -> onBadFlashBlockTestState。",diagnostic,storageTest,diagnostic.storageTest,method,diagnostic.runStorageTest,,docs/protocol/diagnostic/diagnostic.storageTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.storageTest.md); method/event is taxonomy/spec candidate,high,存储、U 盘、坏块产测归 diagnostic.storageTest。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,191,command,CommonSetVerticalScreenMode,0xC0144 / 0x0144 -> 0x01C4,CommonSetVerticalScreenMode,,CommonSetVerticalScreenMode,,,已发送/已解析,"input=uint32 BE EnableState/value; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onSetVerticalScreenMode(EnableState(result))。",video,framing,video.framing,method,video.setFramingMode,,docs/protocol/video/video.framing.md,matched docs/protocol (docs/protocol/video/video.framing.md),medium,追踪、构图、人数、帧率和智能画面状态归 video.framing。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,192,command,CommonGetVerticalScreenMode,0xC0145 / 0x0145 -> 0x01C5,CommonGetVerticalScreenMode,,CommonGetVerticalScreenMode,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onGetVerticalScreenMode(result)。",video,framing,video.framing,method,video.getFramingMode,,docs/protocol/video/video.framing.md,matched docs/protocol (docs/protocol/video/video.framing.md),medium,追踪、构图、人数、帧率和智能画面状态归 video.framing。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,193,command,CommonSetAutoFocusState,0xC0146 / 0x0146 -> 0x01C6,CommonSetAutoFocusState,,CommonSetAutoFocusState,,,已发送/已解析,"input=uint32 BE EnableState; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onSetAutoFocusState(EnableState(result))。",camera,focus,camera.focus,method,camera.setFocusMode,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,194,command,CommonGetAutoFocusState,0xC0147 / 0x0147 -> 0x01C7,CommonGetAutoFocusState,,CommonGetAutoFocusState,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onGetAutoFocusState(result)。",camera,focus,camera.focus,method,camera.getFocusMode,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,195,command,CommonGetBluetoothMacAddr,0xC0148 / 0x0148 -> 0x01C8,CommonGetBluetoothMacAddr,,CommonGetBluetoothMacAddr,,,仅响应/case空,input=源码未找到发送封装; 通常无 payload; output=case 空，未读取 payload；无 callback。,network,bluetooth,network.bluetooth,method,network.getBluetoothInfo,,docs/protocol/network/network.bluetooth.md,matched docs/protocol (docs/protocol/network/network.bluetooth.md),high,蓝牙信息、名称、MAC 与恢复归 network.bluetooth。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,196,command,CommonGetDereverationAlgParam,0xC0149 / 0x0149 -> 0x01C9,CommonGetDereverationAlgParam,,CommonGetDereverationAlgParam,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onGetDereverationAlgParam(result)。",audio,algorithm,audio.algorithm,method,audio.getAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,197,command,CommonSetDereverationAlgParam,0xC014A / 0x014A -> 0x01CA,CommonSetDereverationAlgParam,,CommonSetDereverationAlgParam,,,仅发送/无接收case,input=uint32 BE val(注释范围 0..100); output=无接收 case；响应字段长度无法从 message_recv_handler.cpp 确认。,audio,algorithm,audio.algorithm,method,audio.setAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,198,command,CommonSetBlueToothBQBMode,0xC0154 / 0x0154 -> 0x01D4,CommonSetBlueToothBQBMode,,CommonSetBlueToothBQBMode,,,仅枚举,input=源码未找到发送封装; payload 未明确; output=无接收 case；响应字段长度无法从 message_recv_handler.cpp 确认。,diagnostic,networkTest,diagnostic.networkTest,method,diagnostic.runNetworkTest,,docs/protocol/diagnostic/diagnostic.networkTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.networkTest.md); method/event is taxonomy/spec candidate,medium,蓝牙 BQB/产测归 diagnostic.networkTest。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,199,command,CommonSetBlueToothRestore,0xC0155 / 0x0155 -> 0x01D5,CommonSetBlueToothRestore,,CommonSetBlueToothRestore,,,仅发送/无接收case,input=无 payload; output=无接收 case；响应字段长度无法从 message_recv_handler.cpp 确认。,network,bluetooth,network.bluetooth,method,network.resetBluetoothConfig,,docs/protocol/network/network.bluetooth.md,matched docs/protocol (docs/protocol/network/network.bluetooth.md),high,蓝牙信息、名称、MAC 与恢复归 network.bluetooth。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,200,command,CommonSetBlueToothName,0xC0156 / 0x0156 -> 0x01D6,CommonSetBlueToothName,,CommonSetBlueToothName,,,仅枚举,input=源码未找到发送封装; payload 未明确; output=无接收 case；响应字段长度无法从 message_recv_handler.cpp 确认。,network,bluetooth,network.bluetooth,method,network.setBluetoothConfig,,docs/protocol/network/network.bluetooth.md,matched docs/protocol (docs/protocol/network/network.bluetooth.md),high,蓝牙信息、名称、MAC 与恢复归 network.bluetooth。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,201,command,CommonGetBlueToothName,0xC0157 / 0x0157 -> 0x01D7,CommonGetBlueToothName,,CommonGetBlueToothName,,,仅枚举,input=源码未找到发送封装; 通常无 payload; output=无接收 case；响应字段长度无法从 message_recv_handler.cpp 确认。,network,bluetooth,network.bluetooth,method,network.getBluetoothInfo,,docs/protocol/network/network.bluetooth.md,matched docs/protocol (docs/protocol/network/network.bluetooth.md),high,蓝牙信息、名称、MAC 与恢复归 network.bluetooth。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,202,command,CommonGetBatteryCap,0xC0158 / 0x0158 -> 0x01D8,CommonGetBatteryCap,,CommonGetBatteryCap,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onGetBatteryCap(result)。",device,power,device.power,method,device.getPowerState,,docs/protocol/device/device.power.md,capability has docs/protocol draft (docs/protocol/device/device.power.md); method/event is taxonomy/spec candidate,high,电量/电源状态归 device.power。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,203,command,CommonAudioInputDetect,0xC0159 / 0x0159 -> 0x01D9,CommonAudioInputDetect,,CommonAudioInputDetect,,,已发送/已解析,"input=uint8 EnableState; output=raw payload，长度=head.len() -> onAudioInputDetect(data,len)。",audio,input,audio.input,method,audio.setInputConfig,,docs/protocol/audio/audio.input.md,matched docs/protocol (docs/protocol/audio/audio.input.md),high,音频输入、Line-in、Mic、音源选择归 audio.input。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,204,command,CommonSetManualFocusPosition,0xC015F / 0x015F -> 0x01DF,CommonSetManualFocusPosition,,CommonSetManualFocusPosition,,,已发送/已解析,"input=uint32 BE position; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onSetManualFocusPosition(EnableState(result))。",camera,focus,camera.focus,method,camera.setFocusPosition,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,205,command,CommonGetManualFocusPosition,0xC0160 / 0x0160 -> 0x01E0,CommonGetManualFocusPosition,,CommonGetManualFocusPosition,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onGetManualFocusPosition(result)。",camera,focus,camera.focus,method,camera.getFocusPosition,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,206,command,CommonGetExternalSpeakerConfigJson,0xC0162 / 0x0162 -> 0x01E2,CommonGetExternalSpeakerConfigJson,,CommonGetExternalSpeakerConfigJson,,,已发送/已解析,"input=无 payload, dst 可变; output=raw payload，长度=head.len() -> onGetExternalSpeakerConfigJson(data,len,src)。",vendor,genericConfig,vendor.genericConfig,adapter_only,,,,adapter-only / needs split before registry,medium,老协议为泛 Config JSON；Naming/YAML mapping specs 要求按具体 payload 再拆 domain.feature。,补充 JSON schema 或 Config Name 后再拆成正式能力。
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,207,command,CommonSetExternalSpeakerConfigJson,0xC0163 / 0x0163 -> 0x01E3,CommonSetExternalSpeakerConfigJson,,CommonSetExternalSpeakerConfigJson,,,已发送/case空,"input=raw JSON bytes, dst 可变; output=case 内 callback 注释掉；未实际读取 payload。",vendor,genericConfig,vendor.genericConfig,adapter_only,,,,adapter-only / needs split before registry,medium,老协议为泛 Config JSON；Naming/YAML mapping specs 要求按具体 payload 再拆 domain.feature。,补充 JSON schema 或 Config Name 后再拆成正式能力。
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,208,command,CommonGetConfigJsonSubIndex,0xC0164 / 0x0164 -> 0x01E4,CommonGetConfigJsonSubIndex,,CommonGetConfigJsonSubIndex,,,已发送/已解析,"input=SubindexHeader(magic=0,type=0x10,len=32,sub_idx[32]), dst=0x4000; output=raw payload，长度=head.len() -> onGetConfigJsonSubIndex(data,len,src)。",vendor,genericConfig,vendor.genericConfig,adapter_only,,,,adapter-only / needs split before registry,medium,老协议为泛 Config JSON；Naming/YAML mapping specs 要求按具体 payload 再拆 domain.feature。,补充 JSON schema 或 Config Name 后再拆成正式能力。
